yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
184812022,18481,2022,TN0500200,TN0500200,,N,N,,I,LORETTO,LORETTO PD,Loretto,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1783,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.8,2.8,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,LAWRENCE,Not Specified,Y,Y,Y
184822022,18482,2022,TN0500300,TN0500300,,N,N,,I,ST. JOSEPH,ST JOSEPH PD,St. Joseph,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,814,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,1,2,0,0,0,1.2,2.5,1996-07-01,2000-06-01,2004-06-01,2013-01-01,2015-09-01,2013-09-01,N,LAWRENCE,Not Specified,Y,Y,Y
184852022,18485,2022,TN0500700,TN0500700,,N,N,,I,ETHRIDGE,ETHRIDGE POLICE DEPARTMENT ETHRIDGE,Ethridge,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,548,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,1,1,1.8,3.6,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LAWRENCE,Not Specified,Y,Y,Y
184862022,18486,2022,TN0500800,TN0500800,,N,N,,I,DTF:22ND JUDICIAL DISTRI,22ND JUD DIST DRUG & VIOLENT CRIME TASK FORCE,Drug Task Force:,22nd Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0,0,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-07-01,2013-05-01,N,LAWRENCE,Not Specified,Y,Y,Y
184882022,18488,2022,TN0510000,TN0510000,,N,N,,I,LEWIS,LEWIS CO SO HOHENWALD,Lewis,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,9271,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,16,14,30,0,10,10,1.7,4.3,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LEWIS,Not Specified,Y,Y,Y
184892022,18489,2022,TN0510100,TN0510100,,N,N,,I,HOHENWALD,HOHENWALD PD,Hohenwald,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3882,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,1,17,0,0,0,4.1,4.4,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LEWIS,Not Specified,Y,Y,Y
184912022,18491,2022,TN0520000,TN0520000,,N,N,,I,LINCOLN,LINCOLN CO SO FAYETTEVILLE,Lincoln,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,28195,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,34,25,59,7,19,26,1.5,3.0,1996-07-01,1999-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LINCOLN,Not Specified,Y,Y,Y
184922022,18492,2022,TN0520100,TN0520100,,N,N,,I,FAYETTEVILLE,FAYETTEVILLE PD,Fayetteville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,6942,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,26,0,26,0,2,2,3.7,4.0,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LINCOLN,Not Specified,Y,Y,Y
184932022,18493,2022,TN0530000,TN0530000,,N,N,,I,LOUDON,LOUDON CO SO LOUDON,Loudon,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,41414,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,89,0,89,19,4,23,2.6,2.7,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LOUDON,"Knoxville, TN",Y,Y,Y
184942022,18494,2022,TN0530100,TN0530100,,N,N,,I,LENOIR CITY,LENOIR CITY PD,Lenoir City,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,10597,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,1,30,2,1,3,2.9,3.1,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LOUDON,"Knoxville, TN",Y,Y,Y
184952022,18495,2022,TN0530200,TN0530200,,N,N,,I,LOUDON,LOUDON PD,Loudon,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,6479,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,1,15,1,0,1,2.3,2.5,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,LOUDON,"Knoxville, TN",Y,Y,Y
184962022,18496,2022,TN0540000,TN0540000,,N,N,,I,MCMINN,MC MINN CO SO ATHENS,McMinn,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,34020,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,36,20,56,5,30,35,1.2,2.7,1996-07-01,1998-01-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,MCMINN,Not Specified,Y,Y,Y
184972022,18497,2022,TN0540100,TN0540100,,N,N,,I,ATHENS,ATHENS PD,Athens,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,14409,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,0,22,5,2,7,1.9,2.0,1996-07-01,1999-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MCMINN,Not Specified,Y,Y,Y
184982022,18498,2022,TN0540200,TN0540200,,N,N,,I,ENGLEWOOD,ENGLEWOOD PD,Englewood,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1519,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,3.3,3.9,1996-07-01,1998-06-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MCMINN,Not Specified,Y,Y,Y
184992022,18499,2022,TN0540300,TN0540300,,N,N,,I,ETOWAH,ETOWAH,Etowah,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3668,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,2.5,2.7,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MCMINN,Not Specified,Y,Y,Y
185002022,18500,2022,TN0540400,TN0540400,,N,N,,I,CALHOUN,CALHOUN PD,Calhoun,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,549,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,5.5,5.5,1996-07-01,1999-09-01,2004-11-01,2013-02-01,2015-06-01,2013-04-01,N,MCMINN,Not Specified,Y,Y,Y
185012022,18501,2022,TN0540500,TN0540500,,N,N,,I,NIOTA,NIOTA PD,Niota,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,794,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,3.8,5.0,1996-07-01,1999-06-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,MCMINN,Not Specified,Y,Y,Y
185042022,18504,2022,TN0550000,TN0550000,,N,N,,I,MCNAIRY,MC NAIRY CO SO SELMER,McNairy,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19336,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,23,11,34,2,10,12,1.3,2.4,1996-07-01,1999-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MCNAIRY,Not Specified,Y,Y,Y
185052022,18505,2022,TN0550100,TN0550100,,N,N,,I,SELMER,SELMER PD,Selmer,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4419,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,2,2,4,2.9,3.4,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MCNAIRY,Not Specified,Y,Y,Y
185062022,18506,2022,TN0550200,TN0550200,,N,N,,I,ADAMSVILLE,ADAMSVILLE PD,Adamsville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2244,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,1,7,0,0,0,2.7,3.1,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"HARDIN, MCNAIRY",Not Specified,Y,Y,Y
185092022,18509,2022,TN0560000,TN0560000,,N,N,,I,MACON,MACON CO SO LAFAYETTE,Macon,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19386,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,32,19,51,1,16,17,1.7,3.5,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MACON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185102022,18510,2022,TN0560100,TN0560100,,N,N,,I,LAFAYETTE,LAFAYETTE PD,Lafayette,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5650,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,4,23,0,5,5,3.4,5.0,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MACON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185112022,18511,2022,TN0560200,TN0560200,,N,N,,I,RED BOILING SPRINGS,RED BOILING SPRINGS PD,Red Boiling Springs,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1199,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,4.2,4.2,1996-07-01,1999-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MACON,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185122022,18512,2022,TN0570000,TN0570000,,N,N,,I,MADISON,MADISON CO SO JACKSON,Madison,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,30895,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,111,71,182,9,74,83,3.9,8.6,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,MADISON,"Jackson, TN",Y,Y,Y
185132022,18513,2022,TN0570100,TN0570100,,N,N,,I,JACKSON,JACKSON PD,Jackson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,68059,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,184,6,190,18,34,52,3.0,3.6,1996-07-01,1999-07-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,MADISON,"Jackson, TN",Y,Y,Y
185162022,18516,2022,TN0570700,TN0570700,,N,N,,I,WILDLIFE RA: REGION 1,TENNESSEE WILDLIFE RESOURCE AGENCY JACKSON,Wildlife Resources Agency:,Region 1,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other State Agency,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,41,1,42,3,3,6,0,0,1996-07-01,2000-06-01,2004-06-01,2013-02-01,2015-06-01,2013-08-01,N,MADISON,"Jackson, TN",Y,Y,Y
185172022,18517,2022,TN0570800,TN0570800,,N,N,,I,JACKSON STATE COMM COLL,JACKSON ST COMMUNITY COLLEGE SECURITY OFFICE,Jackson State Community College,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,0,0,1996-07-01,1998-02-01,2014-07-01,2014-07-01,2015-09-01,2014-07-01,N,MADISON,"Jackson, TN",Y,Y,Y
185232022,18523,2022,TN0580000,TN0580000,,N,N,,I,MARION,MARION CO SO JASPER,Marion,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,18614,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,27,6,33,4,12,16,1.7,2.6,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARION,"Chattanooga, TN-GA",Y,Y,Y
185242022,18524,2022,TN0580100,TN0580100,,N,N,,I,SOUTH PITTSBURG,SOUTH PITTSBURG PD,South Pittsburg,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3065,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,2,0,2,2.6,2.6,1996-07-01,1997-11-01,2004-12-01,2013-02-01,2015-06-01,2014-02-01,N,MARION,"Chattanooga, TN-GA",Y,Y,Y
185252022,18525,2022,TN0580200,TN0580200,,N,N,,I,WHITWELL,WHITWELL PD,Whitwell,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1612,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.2,1.2,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARION,"Chattanooga, TN-GA",Y,Y,Y
185262022,18526,2022,TN0580300,TN0580300,,N,N,,I,JASPER,JASPER TOWN PD JASPER,Jasper,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3626,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,0,1,2.5,2.5,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARION,"Chattanooga, TN-GA",Y,Y,Y
185272022,18527,2022,TN0580500,TN0580500,,N,N,,I,KIMBALL,KIMBALL PD,Kimball,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1578,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,0,0,5.7,5.7,1996-07-01,2000-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARION,"Chattanooga, TN-GA",Y,Y,Y
185292022,18529,2022,TN0580700,TN0580700,,N,N,,I,DTF:12TH JUDICIAL DISTRI,TWELFTH JUDICIAL DIST DRUG TASK FORCE JASPER,Drug Task Force:,12th Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,0,0,1996-07-01,1998-08-01,2004-07-01,2013-01-01,2017-02-01,2013-05-01,N,MARION,"Chattanooga, TN-GA",Y,Y,Y
185312022,18531,2022,TN0590000,TN0590000,,N,N,,I,MARSHALL,MARSHALL CO SO LEWISBURG,Marshall,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19765,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,28,10,38,1,12,13,1.5,2.6,1996-07-01,1997-04-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARSHALL,Not Specified,Y,Y,Y
185322022,18532,2022,TN0590100,TN0590100,,N,N,,I,LEWISBURG,LEWISBURG PD,Lewisburg,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,12659,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,0,25,5,1,6,2.4,2.4,1996-07-01,1997-09-01,2004-06-01,2013-01-01,2015-07-01,2013-04-01,N,MARSHALL,Not Specified,Y,Y,Y
185332022,18533,2022,TN0590200,TN0590200,,N,N,,I,CHAPEL HILL,CHAPEL HILL PD,Chapel Hill,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1780,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,3.9,4.5,1996-07-01,1998-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARSHALL,Not Specified,Y,Y,Y
185342022,18534,2022,TN0590300,TN0590300,,N,N,,I,CORNERSVILLE,CORNERSVILLE PD,Cornersville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1267,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,1996-07-01,1999-01-01,2004-10-01,2013-01-01,2015-06-01,2013-04-01,N,MARSHALL,Not Specified,Y,Y,Y
185352022,18535,2022,TN0590400,TN0590400,,N,N,,I,PETERSBURG,PETERSBURG PD,Petersburg,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,537,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.9,1.9,1996-07-01,1999-11-01,2004-06-01,2013-01-01,2015-08-01,2013-04-01,N,"LINCOLN, MARSHALL",Not Specified,Y,Y,Y
185362022,18536,2022,TN0590500,TN0590500,,N,N,,I,DTF:17TH JUDICIAL DISTRI,SEVENTEENTH DIST DRUG TASK FORCE LEWISBURG,Drug Task Force:,17th Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0,0,1996-07-01,2000-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MARSHALL,Not Specified,Y,Y,Y
185392022,18539,2022,TN0600000,TN0600000,,N,N,,I,MAURY,MAURY CO SO COLUMBIA,Maury,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,39521,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,86,38,124,6,38,44,2.3,4.3,1996-07-01,1999-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MAURY,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185402022,18540,2022,TN0600100,TN0600100,,N,N,,I,COLUMBIA,COLUMBIA PD,Columbia,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,44852,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,71,8,79,5,11,16,1.7,2.1,1996-07-01,1998-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MAURY,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185412022,18541,2022,TN0600200,TN0600200,,N,N,,I,MOUNT PLEASANT,MT PLEASANT PD,Mount Pleasant,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4871,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,0,5,5,2.9,3.9,1996-07-01,1997-10-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MAURY,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185422022,18542,2022,TN0600300,TN0600300,,N,N,,I,SPRING HILL,SPRING HILL PD,Spring Hill,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,56232,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,55,0,55,8,4,12,1.1,1.2,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"MAURY, WILLIAMSON","Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185432022,18543,2022,TN0600400,TN0600400,,N,N,,I,COLUMBIA STATE COMM COLL,COLUMBIA ST COMMUNITY COLLEGE SECURITY OFFICE,Columbia State Community College,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,3,6,0,0,0,0,0,1996-07-01,1997-11-01,1997-11-01,2013-04-01,2020-06-01,2013-04-01,N,MAURY,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,Y
185452022,18545,2022,TN0610000,TN0610000,,N,N,,I,MEIGS,MEIGS CO SO DECATUR,Meigs,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,11709,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,21,0,21,0,6,6,1.8,2.3,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MEIGS,Not Specified,Y,Y,Y
185462022,18546,2022,TN0610100,TN0610100,,N,N,,I,DECATUR,DECATUR PD,Decatur,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1646,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,3.6,3.6,1996-07-01,1999-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MEIGS,Not Specified,Y,Y,Y
185472022,18547,2022,TN0620000,TN0620000,,N,N,,I,MONROE,MONROE CO SO MADISONVILLE,Monroe,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,33325,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,39,3,42,9,5,14,1.4,1.7,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MONROE,Not Specified,Y,Y,Y
185482022,18548,2022,TN0620100,TN0620100,,N,N,,I,SWEETWATER,SWEETWATER PD,Sweetwater,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,6345,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,0,20,0,1,1,3.2,3.3,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"MCMINN, MONROE",Not Specified,Y,Y,Y
185492022,18549,2022,TN0620200,TN0620200,,N,N,,I,MADISONVILLE,MADISONVILLE PD,Madisonville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5118,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,3,23,1,0,1,4.1,4.7,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MONROE,Not Specified,Y,Y,Y
185522022,18552,2022,TN0620500,TN0620500,,N,N,,I,VONORE,VONORE POLICE DEPARTMENT VONORE,Vonore,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1600,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,1,1,2,5.6,6.3,1996-07-01,1998-02-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MONROE,Not Specified,Y,Y,Y
185542022,18554,2022,TN0630000,TN0630000,,N,N,,I,MONTGOMERY,MONTGOMERY CO SO CLARKSVILLE,Montgomery,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,60756,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,133,131,264,28,98,126,2.6,6.4,1996-07-01,1999-04-01,2004-07-01,2013-01-01,2015-06-01,2013-05-01,N,MONTGOMERY,"Clarksville, TN-KY",Y,Y,Y
185552022,18555,2022,TN0630100,TN0630100,,N,N,,I,CLARKSVILLE,CLARKSVILLE PD,Clarksville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,174738,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,261,19,280,47,58,105,1.8,2.2,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,MONTGOMERY,"Clarksville, TN-KY",Y,Y,Y
